fotmob_player_id,sportsapi_player_id,player_name,team_name,competition_name,season_name,tournament_id,season_id,heatmap_key,activity_filter,in_box_ratio,out_box_final_ratio,mid_third_ratio,final_third_ratio,sample_points,generated_at
1655748,979290,Vinícius Souza,,Bundesliga,2025/2026,35,77333,1655748:35:77333,cluster-v1,1,17,82,18,599,2026-08-08T00:45:55.681819+00:00
1024672,976575,Nicolas Seiwald,,Bundesliga,2025/2026,35,77333,1024672:35:77333,cluster-v1,2,14,84,16,1054,2026-08-08T00:45:57.848303+00:00
880095,885892,James Sands,,Bundesliga,2025/2026,35,77333,880095:35:77333,cluster-v1,4,21,75,25,825,2026-08-08T00:45:59.907768+00:00
1185609,860461,Robin Fellhauer,,Bundesliga,2025/2026,35,77333,1185609:35:77333,cluster-v1,6,39,55,45,919,2026-08-08T00:46:02.131923+00:00
1339269,1142211,Hugo Larsson,,Bundesliga,2025/2026,35,77333,1339269:35:77333,cluster-v1,0,18,82,18,749,2026-08-08T00:46:14.955505+00:00
1287373,1134083,Jobe Bellingham,,Bundesliga,2025/2026,35,77333,1287373:35:77333,cluster-v1,0,28,72,28,919,2026-08-08T00:46:17.205908+00:00
369742,181581,Jackson Irvine,,Bundesliga,2025/2026,35,77333,369742:35:77333,cluster-v1,4,27,69,31,622,2026-08-08T00:46:19.052693+00:00
304354,168985,Janik Haberer,,Bundesliga,2025/2026,35,77333,304354:35:77333,cluster-v1,1,32,67,33,530,2026-08-08T00:46:21.092230+00:00
684983,801030,Atakan Karazor,,Bundesliga,2025/2026,35,77333,684983:35:77333,cluster-v1,2,21,77,23,928,2026-08-08T00:46:23.287783+00:00
836726,877302,András Schäfer,,Bundesliga,2025/2026,35,77333,836726:35:77333,cluster-v1,2,31,67,33,573,2026-08-08T00:46:25.255079+00:00
1067553,988476,Philip Otele,,Bundesliga,2025/2026,35,77333,1067553:35:77333,cluster-v1,4,50,46,54,76,2026-08-08T00:46:27.059440+00:00
647900,796987,Mattias Svanberg,,Bundesliga,2025/2026,35,77333,647900:35:77333,cluster-v1,8,27,65,35,190,2026-08-08T00:46:28.911892+00:00
1336529,1149113,Oscar Højlund,,Bundesliga,2025/2026,35,77333,1336529:35:77333,cluster-v1,1,21,78,22,476,2026-08-08T00:46:30.926708+00:00
1467236,1402912,Lamine Yamal,,LaLiga,2025/2026,8,77559,1467236:8:77559,cluster-v1,14,48,38,62,1220,2026-08-08T00:46:37.300236+00:00
701154,826643,Kylian Mbappé,,LaLiga,2025/2026,8,77559,701154:8:77559,cluster-v1,20,54,26,74,1183,2026-08-08T00:46:39.322134+00:00
1083323,992587,Pedri,,LaLiga,2025/2026,8,77559,1083323:8:77559,cluster-v1,1,32,67,33,1630,2026-08-08T00:46:41.372179+00:00
846033,868812,Vinícius Júnior,,LaLiga,2025/2026,8,77559,846033:8:77559,cluster-v1,19,54,27,73,1124,2026-08-08T00:46:43.442791+00:00
743533,831808,Federico Valverde,,LaLiga,2025/2026,8,77559,743533:8:77559,cluster-v1,2,36,62,38,1468,2026-08-08T00:46:52.918865+00:00
1209399,1011375,Abdessamad Ezzalzouli,,LaLiga,2025/2026,8,77559,1209399:8:77559,cluster-v1,14,43,43,57,986,2026-08-08T00:46:54.988768+00:00
1077894,991011,Jude Bellingham,,LaLiga,2025/2026,8,77559,1077894:8:77559,cluster-v1,7,33,60,40,1209,2026-08-08T00:46:56.951739+00:00
1073143,991421,Azzedine Ounahi,,LaLiga,2025/2026,8,77559,1073143:8:77559,cluster-v1,6,48,46,54,1053,2026-08-08T00:46:58.871681+00:00
575735,593526,Nicolas Pépé,,LaLiga,2025/2026,8,77559,575735:8:77559,cluster-v1,13,44,43,57,1026,2026-08-08T00:47:01.206027+00:00
914458,859025,Aurélien Tchouaméni,,LaLiga,2025/2026,8,77559,914458:8:77559,cluster-v1,3,21,76,24,1358,2026-08-08T00:47:03.147135+00:00
1253890,1091116,Arda Güler,,LaLiga,2025/2026,8,77559,1253890:8:77559,cluster-v1,5,42,53,47,1293,2026-08-08T00:47:07.360519+00:00
671686,286167,Aleix Febas,,LaLiga,2025/2026,8,77559,671686:8:77559,cluster-v1,2,31,67,33,1685,2026-08-08T00:47:09.579924+00:00
683450,816763,Pablo Fornals,,LaLiga,2025/2026,8,77559,683450:8:77559,cluster-v1,3,33,64,36,1704,2026-08-08T00:47:11.810446+00:00
517052,310874,Vedat Muriqi,,LaLiga,2025/2026,8,77559,517052:8:77559,cluster-v1,17,29,54,46,1056,2026-08-08T00:47:13.924109+00:00
1404415,1153270,Fermín López,,LaLiga,2025/2026,8,77559,1404415:8:77559,cluster-v1,8,42,50,50,1035,2026-08-08T00:47:20.379339+00:00
678234,823622,Mikel Oyarzabal,,LaLiga,2025/2026,8,77559,678234:8:77559,cluster-v1,14,38,48,52,1131,2026-08-08T00:47:22.435749+00:00
837089,877262,Edu Expósito,,LaLiga,2025/2026,8,77559,837089:8:77559,cluster-v1,2,33,65,35,1189,2026-08-08T00:47:24.638688+00:00
614834,789071,Dani Olmo,,LaLiga,2025/2026,8,77559,614834:8:77559,cluster-v1,7,35,58,42,1241,2026-08-08T00:47:30.764725+00:00
640123,831253,Toni Martínez,,LaLiga,2025/2026,8,77559,640123:8:77559,cluster-v1,12,34,54,46,1014,2026-08-08T00:47:35.232220+00:00
251269,37318,Ante Budimir,,LaLiga,2025/2026,8,77559,251269:8:77559,cluster-v1,24,27,49,51,773,2026-08-08T00:47:37.284463+00:00
881771,855833,Ferran Torres,,LaLiga,2025/2026,8,77559,881771:8:77559,cluster-v1,23,42,35,65,502,2026-08-08T00:47:39.771402+00:00
609505,785989,Borja Iglesias,,LaLiga,2025/2026,8,77559,609505:8:77559,cluster-v1,12,32,56,44,555,2026-08-08T00:47:41.872220+00:00
93447,41789,Robert Lewandowski,,LaLiga,2025/2026,8,77559,93447:8:77559,cluster-v1,24,36,40,60,402,2026-08-08T00:47:43.730722+00:00
1117069,1009372,Georges Mikautadze,,LaLiga,2025/2026,8,77559,1117069:8:77559,cluster-v1,22,34,44,56,578,2026-08-08T00:47:45.955141+00:00
440330,309078,Alexander Sørloth,,LaLiga,2025/2026,8,77559,440330:8:77559,cluster-v1,22,31,47,53,585,2026-08-08T00:47:49.967358+00:00
561164,814385,Lucas Boyé,,LaLiga,2025/2026,8,77559,561164:8:77559,cluster-v1,15,40,45,55,871,2026-08-08T00:47:54.229724+00:00
1610744,1649918,Carlos Espí,,LaLiga,2025/2026,8,77559,1610744:8:77559,cluster-v1,25,29,46,54,340,2026-08-08T00:47:56.055147+00:00
1184694,1012444,Alberto Moleiro,,LaLiga,2025/2026,8,77559,1184694:8:77559,cluster-v1,7,34,59,41,914,2026-08-08T00:47:58.156789+00:00
958640,946381,Akor Adams,,LaLiga,2025/2026,8,77559,958640:8:77559,cluster-v1,19,42,39,61,543,2026-08-08T00:48:00.192831+00:00
711231,605672,Gorka Guruzeta,,LaLiga,2025/2026,8,77559,711231:8:77559,cluster-v1,18,41,41,59,794,2026-08-08T00:48:02.451855+00:00
797901,900003,Jorge de Frutos,,LaLiga,2025/2026,8,77559,797901:8:77559,cluster-v1,20,50,30,70,645,2026-08-08T00:48:04.411601+00:00
929838,909119,Hugo Duro,,LaLiga,2025/2026,8,77559,929838:8:77559,cluster-v1,17,27,56,44,528,2026-08-08T00:48:21.473392+00:00
1032811,976104,Federico Viñas,,LaLiga,2025/2026,8,77559,1032811:8:77559,cluster-v1,13,26,61,39,923,2026-08-08T00:48:25.571537+00:00
1231648,976374,Vladyslav Vanat,,LaLiga,2025/2026,8,77559,1231648:8:77559,cluster-v1,19,31,50,50,255,2026-08-08T00:48:27.513138+00:00
1097229,1026015,Orri Óskarsson,,LaLiga,2025/2026,8,77559,1097229:8:77559,cluster-v1,35,24,41,59,89,2026-08-08T00:48:29.675675+00:00
696365,814590,Marcus Rashford,,LaLiga,2025/2026,8,77559,696365:8:77559,cluster-v1,15,59,26,74,809,2026-08-08T00:48:31.781764+00:00
536455,280979,Gonçalo Guedes,,LaLiga,2025/2026,8,77559,536455:8:77559,cluster-v1,7,54,39,61,736,2026-08-08T00:48:43.031453+00:00
183353,84972,Kike García,,LaLiga,2025/2026,8,77559,183353:8:77559,cluster-v1,18,39,43,57,612,2026-08-08T00:48:45.086564+00:00
640492,825754,Rafa Mir,,LaLiga,2025/2026,8,77559,640492:8:77559,cluster-v1,14,44,42,58,525,2026-08-08T00:48:47.079206+00:00
184138,85859,Antoine Griezmann,,LaLiga,2025/2026,8,77559,184138:8:77559,cluster-v1,9,39,52,48,725,2026-08-08T00:48:51.324702+00:00
1392779,1393673,Etta Eyong,,LaLiga,2025/2026,8,77559,1392779:8:77559,cluster-v1,13,39,48,52,491,2026-08-08T00:48:53.385227+00:00
1209441,1014042,Iván Romero,,LaLiga,2025/2026,8,77559,1209441:8:77559,cluster-v1,12,39,49,51,936,2026-08-08T00:48:59.952161+00:00
1026135,973290,Tajon Buchanan,,LaLiga,2025/2026,8,77559,1026135:8:77559,cluster-v1,11,47,42,58,589,2026-08-08T00:49:01.975676+00:00
593129,175185,Pere Milla,,LaLiga,2025/2026,8,77559,593129:8:77559,cluster-v1,8,37,55,45,713,2026-08-08T00:49:04.133599+00:00
625340,385888,Mauro Arambarri,,LaLiga,2025/2026,8,77559,625340:8:77559,cluster-v1,7,25,68,32,1143,2026-08-08T00:49:10.635794+00:00
1077915,909966,Largie Ramazani,,LaLiga,2025/2026,8,77559,1077915:8:77559,cluster-v1,11,49,40,60,451,2026-08-08T00:49:12.670527+00:00
1169595,1008037,Ilyas Chaira,,LaLiga,2025/2026,8,77559,1169595:8:77559,cluster-v1,8,42,50,50,1029,2026-08-08T00:49:14.851696+00:00
950545,966801,Oihan Sancet,,LaLiga,2025/2026,8,77559,950545:8:77559,cluster-v1,9,39,52,48,696,2026-08-08T00:49:18.874990+00:00
604105,783374,Iñaki Williams,,LaLiga,2025/2026,8,77559,604105:8:77559,cluster-v1,17,54,29,71,688,2026-08-08T00:49:20.716543+00:00
1226147,1099352,Giuliano Simeone,,LaLiga,2025/2026,8,77559,1226147:8:77559,cluster-v1,13,45,42,58,876,2026-08-08T00:49:22.777577+00:00
671865,843678,Santi Comesaña,,LaLiga,2025/2026,8,77559,671865:8:77559,cluster-v1,6,25,69,31,1030,2026-08-08T00:49:24.981066+00:00
638070,900433,Luis Rioja,,LaLiga,2025/2026,8,77559,638070:8:77559,cluster-v1,7,51,42,58,886,2026-08-08T00:49:27.254897+00:00
860752,872919,Rubén Vargas,,LaLiga,2025/2026,8,77559,860752:8:77559,cluster-v1,7,46,47,53,619,2026-08-08T00:49:33.173150+00:00
750027,835485,Brahim Díaz,,LaLiga,2025/2026,8,77559,750027:8:77559,cluster-v1,11,47,42,58,574,2026-08-08T00:49:35.099201+00:00
638622,795222,Frenkie de Jong,,LaLiga,2025/2026,8,77559,638622:8:77559,cluster-v1,1,27,72,28,1161,2026-08-08T00:49:37.289877+00:00
1102708,962710,Germán Valera,,LaLiga,2025/2026,8,77559,1102708:8:77559,cluster-v1,6,49,45,55,1117,2026-08-08T00:49:39.390363+00:00
282472,110783,Sergi Darder,,LaLiga,2025/2026,8,77559,282472:8:77559,cluster-v1,1,31,68,32,1156,2026-08-08T00:49:41.520454+00:00
923298,927066,Pablo Martínez,,LaLiga,2025/2026,8,77559,923298:8:77559,cluster-v1,3,32,65,35,655,2026-08-08T00:49:43.487859+00:00
1002618,966862,Ander Barrenetxea,,LaLiga,2025/2026,8,77559,1002618:8:77559,cluster-v1,10,44,46,54,904,2026-08-08T00:49:45.518137+00:00
1226189,1100646,Martim Neto,,LaLiga,2025/2026,8,77559,1226189:8:77559,cluster-v1,3,41,56,44,565,2026-08-08T00:49:49.550927+00:00
1181101,1063015,Tyrhys Dolan,,LaLiga,2025/2026,8,77559,1181101:8:77559,cluster-v1,7,50,43,57,897,2026-08-08T00:49:53.712830+00:00
1272740,1126779,Williot Swedberg,,LaLiga,2025/2026,8,77559,1272740:8:77559,cluster-v1,10,44,46,54,340,2026-08-08T00:49:55.594217+00:00
848289,880218,Takefusa Kubo,,LaLiga,2025/2026,8,77559,848289:8:77559,cluster-v1,11,45,44,56,635,2026-08-08T00:49:57.427295+00:00
952095,859773,Óscar Mingueza,,LaLiga,2025/2026,8,77559,952095:8:77559,cluster-v1,1,43,56,44,1006,2026-08-08T00:49:59.574644+00:00
1202110,1085400,Nico Williams,,LaLiga,2025/2026,8,77559,1202110:8:77559,cluster-v1,14,52,34,66,799,2026-08-08T00:50:08.382037+00:00
1209980,1010656,Carlos Álvarez,,LaLiga,2025/2026,8,77559,1209980:8:77559,cluster-v1,2,37,61,39,790,2026-08-08T00:50:10.400696+00:00
638010,899982,Isi Palazón,,LaLiga,2025/2026,8,77559,638010:8:77559,cluster-v1,3,34,63,37,1011,2026-08-08T00:50:12.573409+00:00
708890,832427,Carlos Soler,,LaLiga,2025/2026,8,77559,708890:8:77559,cluster-v1,1,28,71,29,999,2026-08-08T00:50:14.683007+00:00
174472,19356,Iago Aspas,,LaLiga,2025/2026,8,77559,174472:8:77559,cluster-v1,5,45,50,50,596,2026-08-08T00:50:16.743621+00:00
921825,976141,Jon Moncayola,,LaLiga,2025/2026,8,77559,921825:8:77559,cluster-v1,1,31,68,32,1274,2026-08-08T00:50:18.868823+00:00
1368318,1216282,Luca Koleosho,,LaLiga,2025/2026,8,77559,1368318:8:77559,cluster-v1,0,83,17,83,6,2026-08-08T00:50:20.523981+00:00
1841906,2238900,Carlos Maciá,,LaLiga,2025/2026,8,77559,1841906:8:77559,cluster-v1,0,33,67,33,3,2026-08-08T00:50:22.125828+00:00
988197,1430667,Urko Izeta,,LaLiga,2025/2026,8,77559,988197:8:77559,cluster-v1,0,56,44,56,16,2026-08-08T00:50:23.972257+00:00
1203614,1019318,Nico Serrano,,LaLiga,2025/2026,8,77559,1203614:8:77559,cluster-v1,0,71,29,71,121,2026-08-08T00:50:30.275011+00:00
616545,359742,Mikel Vesga,,LaLiga,2025/2026,8,77559,616545:8:77559,cluster-v1,0,23,77,23,220,2026-08-08T00:50:32.211311+00:00
245311,146852,Abdón Prats,,LaLiga,2025/2026,8,77559,245311:8:77559,cluster-v1,67,33,0,100,9,2026-08-08T00:50:33.956366+00:00
873827,891931,Ander Guevara,,LaLiga,2025/2026,8,77559,873827:8:77559,cluster-v1,0,19,81,19,324,2026-08-08T00:50:37.227814+00:00
966027,904970,Conor Gallagher,,LaLiga,2025/2026,8,77559,966027:8:77559,cluster-v1,2,26,72,28,285,2026-08-08T00:50:40.929482+00:00
1242132,1099175,Jon Karrikaburu,,LaLiga,2025/2026,8,77559,1242132:8:77559,cluster-v1,83,17,0,100,6,2026-08-08T00:50:42.569268+00:00
760715,845025,Ovie Ejaria,,LaLiga,2025/2026,8,77559,760715:8:77559,cluster-v1,0,9,91,9,33,2026-08-08T00:50:44.624376+00:00
206322,158615,Matías Vecino,,LaLiga,2025/2026,8,77559,206322:8:77559,cluster-v1,0,0,100,0,18,2026-08-08T00:50:47.870874+00:00
895954,838629,Álvaro Fidalgo,,LaLiga,2025/2026,8,77559,895954:8:77559,cluster-v1,0,32,68,32,201,2026-08-08T00:50:49.568283+00:00
1796908,2237795,Thiago Pitarch,,LaLiga,2025/2026,8,77559,1796908:8:77559,cluster-v1,0,24,76,24,257,2026-08-08T00:50:51.394698+00:00
678192,788141,Jon Guridi,,LaLiga,2025/2026,8,77559,678192:8:77559,cluster-v1,5,30,65,35,393,2026-08-08T00:50:53.349248+00:00
1819495,1587199,Pablo Agudín,,LaLiga,2025/2026,8,77559,1819495:8:77559,cluster-v1,0,100,0,100,4,2026-08-08T00:50:55.035988+00:00
1732412,1832076,Javi Morcillo,,LaLiga,2025/2026,8,77559,1732412:8:77559,cluster-v1,0,100,0,100,3,2026-08-08T00:50:58.473965+00:00
1425206,1520799,Maroan Sannadi,,LaLiga,2025/2026,8,77559,1425206:8:77559,cluster-v1,0,50,50,50,10,2026-08-08T00:51:00.267048+00:00
785511,835484,Fran Beltrán,,LaLiga,2025/2026,8,77559,785511:8:77559,cluster-v1,1,25,74,26,825,2026-08-08T00:51:02.409189+00:00
1173678,990169,Johnny Cardoso,,LaLiga,2025/2026,8,77559,1173678:8:77559,cluster-v1,0,15,85,15,424,2026-08-08T00:51:04.362545+00:00
1367987,1216080,Damián Rodríguez,,LaLiga,2025/2026,8,77559,1367987:8:77559,cluster-v1,0,26,74,26,31,2026-08-08T00:51:06.012370+00:00
1184777,1019236,Jofre Carreras,,LaLiga,2025/2026,8,77559,1184777:8:77559,cluster-v1,6,55,39,61,244,2026-08-08T00:51:08.042339+00:00
951743,865651,Giacomo Raspadori,,LaLiga,2025/2026,8,77559,951743:8:77559,cluster-v1,0,38,62,38,16,2026-08-08T00:51:11.805673+00:00
1254394,1119345,Obed Vargas,,LaLiga,2025/2026,8,77559,1254394:8:77559,cluster-v1,0,23,77,23,160,2026-08-08T00:51:13.568258+00:00
1323022,1086346,Iker Benito,,LaLiga,2025/2026,8,77559,1323022:8:77559,cluster-v1,0,46,54,46,46,2026-08-08T00:51:15.220884+00:00
262592,149370,Moi Gómez,,LaLiga,2025/2026,8,77559,262592:8:77559,cluster-v1,0,28,72,28,765,2026-08-08T00:51:17.071698+00:00
1175610,1066045,Arsen Zakharyan,,LaLiga,2025/2026,8,77559,1175610:8:77559,cluster-v1,3,52,45,55,162,2026-08-08T00:51:18.910940+00:00
1428849,1142094,Manu Bueno,,LaLiga,2025/2026,8,77559,1428849:8:77559,cluster-v1,0,0,100,0,17,2026-08-08T00:51:20.589081+00:00
864154,891505,Goduine Koyalipou,,LaLiga,2025/2026,8,77559,864154:8:77559,cluster-v1,0,100,0,100,7,2026-08-08T00:51:24.497170+00:00
282281,138383,Denis Suárez,,LaLiga,2025/2026,8,77559,282281:8:77559,cluster-v1,0,28,72,28,755,2026-08-08T00:51:26.479007+00:00
477472,344129,José Luis Morales,,LaLiga,2025/2026,8,77559,477472:8:77559,cluster-v1,7,70,23,77,44,2026-08-08T00:51:28.449365+00:00
1323403,1099344,Antoniu Roca,,LaLiga,2025/2026,8,77559,1323403:8:77559,cluster-v1,0,55,45,55,33,2026-08-08T00:51:31.706245+00:00
21414,21949,Óscar Trejo,,LaLiga,2025/2026,8,77559,21414:8:77559,cluster-v1,0,29,71,29,31,2026-08-08T00:51:35.663259+00:00
1323863,1119586,Iker Muñoz,,LaLiga,2025/2026,8,77559,1323863:8:77559,cluster-v1,1,14,85,15,357,2026-08-08T00:51:39.657860+00:00
1676905,1392054,Coba Da Costa,,LaLiga,2025/2026,8,77559,1676905:8:77559,cluster-v1,9,62,29,71,160,2026-08-08T00:51:43.331295+00:00
430856,309546,Takuma Asano,,LaLiga,2025/2026,8,77559,430856:8:77559,cluster-v1,21,50,29,71,106,2026-08-08T00:51:45.313780+00:00
1338740,1172477,Tani Oluwaseyi,,LaLiga,2025/2026,8,77559,1338740:8:77559,cluster-v1,22,35,43,57,124,2026-08-08T00:51:47.298521+00:00
1200941,1082968,Abderrahman Rebbach,,LaLiga,2025/2026,8,77559,1200941:8:77559,cluster-v1,8,46,46,54,583,2026-08-08T00:51:49.431212+00:00
1340594,1136702,Mikel Goti,,LaLiga,2025/2026,8,77559,1340594:8:77559,cluster-v1,0,82,18,82,11,2026-08-08T00:51:51.037967+00:00
1675933,1914318,Marc Domenech,,LaLiga,2025/2026,8,77559,1675933:8:77559,cluster-v1,0,100,0,100,7,2026-08-08T00:51:52.624913+00:00
495222,352544,Sheraldo Becker,,LaLiga,2025/2026,8,77559,495222:8:77559,cluster-v1,0,100,0,100,3,2026-08-08T00:51:54.280045+00:00
1169596,980383,Raúl Moro,,LaLiga,2025/2026,8,77559,1169596:8:77559,cluster-v1,8,70,22,78,118,2026-08-08T00:52:00.513114+00:00
1320176,1211632,Wesley,,LaLiga,2025/2026,8,77559,1320176:8:77559,cluster-v1,0,100,0,100,11,2026-08-08T00:52:02.067559+00:00
1293912,1139409,Pablo Marín,,LaLiga,2025/2026,8,77559,1293912:8:77559,cluster-v1,3,35,62,38,426,2026-08-08T00:52:04.026916+00:00
1379196,1173575,Jones El-Abdellaoui,,LaLiga,2025/2026,8,77559,1379196:8:77559,cluster-v1,11,64,25,75,175,2026-08-08T00:52:05.986349+00:00
1553105,1145642,Víctor Muñoz,,LaLiga,2025/2026,8,77559,1553105:8:77559,cluster-v1,12,51,37,63,1119,2026-08-08T00:52:08.187259+00:00
1875615,1649919,Kareem Tunde,,LaLiga,2025/2026,8,77559,1875615:8:77559,cluster-v1,5,37,58,42,285,2026-08-08T00:52:12.053985+00:00
191873,96369,Juanmi,,LaLiga,2025/2026,8,77559,191873:8:77559,cluster-v1,33,22,45,55,9,2026-08-08T00:52:13.828312+00:00
980422,910024,Sergio Camello,,LaLiga,2025/2026,8,77559,980422:8:77559,cluster-v1,7,44,49,51,194,2026-08-08T00:52:15.815995+00:00
1229177,1084399,Carlos Vicente,,LaLiga,2025/2026,8,77559,1229177:8:77559,cluster-v1,8,48,44,56,548,2026-08-08T00:52:17.602407+00:00
955271,944660,Thiago Almada,,LaLiga,2025/2026,8,77559,955271:8:77559,cluster-v1,3,41,56,44,650,2026-08-08T00:52:19.391732+00:00
1130991,1018190,Isaac Romero,,LaLiga,2025/2026,8,77559,1130991:8:77559,cluster-v1,11,41,48,52,487,2026-08-08T00:52:23.358678+00:00
837270,875890,Chidera Ejuke,,LaLiga,2025/2026,8,77559,837270:8:77559,cluster-v1,9,49,42,58,446,2026-08-08T00:52:29.139011+00:00
590494,754710,Umar Sadiq,,LaLiga,2025/2026,8,77559,590494:8:77559,cluster-v1,18,39,43,57,322,2026-08-08T00:52:33.081151+00:00
1690093,1939173,Jan Virgili,,LaLiga,2025/2026,8,77559,1690093:8:77559,cluster-v1,14,51,35,65,591,2026-08-08T00:52:36.485150+00:00
1011117,944165,Robert Navarro,,LaLiga,2025/2026,8,77559,1011117:8:77559,cluster-v1,6,58,36,64,548,2026-08-08T00:52:38.397023+00:00
1284434,998950,Diego López,,LaLiga,2025/2026,8,77559,1284434:8:77559,cluster-v1,6,44,50,50,661,2026-08-08T00:52:40.281998+00:00
58294,32048,Cristhian Stuani,,LaLiga,2025/2026,8,77559,58294:8:77559,cluster-v1,62,19,19,81,37,2026-08-08T00:52:42.081926+00:00
75307,39182,Dani Parejo,,LaLiga,2025/2026,8,77559,75307:8:77559,cluster-v1,0,18,82,18,637,2026-08-08T00:52:44.192898+00:00
1202525,1084730,Bryan Zaragoza,,LaLiga,2025/2026,8,77559,1202525:8:77559,cluster-v1,12,54,34,66,378,2026-08-08T00:52:46.180073+00:00
191315,103417,Isco,,LaLiga,2025/2026,8,77559,191315:8:77559,cluster-v1,0,41,59,41,46,2026-08-08T00:52:48.019408+00:00
479020,345195,Ayoze Pérez,,LaLiga,2025/2026,8,77559,479020:8:77559,cluster-v1,11,33,56,44,309,2026-08-08T00:52:49.885590+00:00
690516,824200,Ademola Lookman,,LaLiga,2025/2026,8,77559,690516:8:77559,cluster-v1,25,54,21,79,204,2026-08-08T00:52:51.499897+00:00
50047,34120,Alexis Sánchez,,LaLiga,2025/2026,8,77559,50047:8:77559,cluster-v1,9,46,45,55,493,2026-08-08T00:52:53.388519+00:00
361724,789381,Chimy Ávila,,LaLiga,2025/2026,8,77559,361724:8:77559,cluster-v1,9,48,43,57,65,2026-08-08T00:52:55.164245+00:00
640122,845385,Brais Méndez,,LaLiga,2025/2026,8,77559,640122:8:77559,cluster-v1,3,35,62,38,978,2026-08-08T00:52:57.263804+00:00
846966,891511,Javi Puado,,LaLiga,2025/2026,8,77559,846966:8:77559,cluster-v1,5,55,40,60,144,2026-08-08T00:52:58.957508+00:00
178753,68332,Nemanja Gudelj,,LaLiga,2025/2026,8,77559,178753:8:77559,cluster-v1,1,11,88,12,683,2026-08-08T00:53:04.760989+00:00
604126,798835,Giovani Lo Celso,,LaLiga,2025/2026,8,77559,604126:8:77559,cluster-v1,3,39,58,42,801,2026-08-08T00:53:06.577260+00:00
1054786,985329,Aimar Oroz,,LaLiga,2025/2026,8,77559,1054786:8:77559,cluster-v1,6,38,56,44,1037,2026-08-08T00:53:10.633432+00:00
839750,1083832,Kervin Arriaga,,LaLiga,2025/2026,8,77559,839750:8:77559,cluster-v1,1,10,89,11,607,2026-08-08T00:53:12.577316+00:00
777028,845693,André Almeida,,LaLiga,2025/2026,8,77559,777028:8:77559,cluster-v1,2,37,61,39,544,2026-08-08T00:53:14.514453+00:00
895362,910536,Rodrygo,,LaLiga,2025/2026,8,77559,895362:8:77559,cluster-v1,13,62,25,75,322,2026-08-08T00:53:16.490457+00:00
686460,822379,Santiago Colombatto,,LaLiga,2025/2026,8,77559,686460:8:77559,cluster-v1,1,19,80,20,801,2026-08-08T00:53:18.477294+00:00
1486264,1482424,Claudio Echeverri,,LaLiga,2025/2026,8,77559,1486264:8:77559,cluster-v1,7,56,37,63,194,2026-08-08T00:53:20.313443+00:00
522234,326471,Gerard Gumbau,,LaLiga,2025/2026,8,77559,522234:8:77559,cluster-v1,0,23,77,23,422,2026-08-08T00:53:22.475347+00:00
994403,877037,Cyril Ngonge,,LaLiga,2025/2026,8,77559,994403:8:77559,cluster-v1,2,51,47,53,142,2026-08-08T00:53:24.207914+00:00
841672,901325,Nicolás González,,LaLiga,2025/2026,8,77559,841672:8:77559,cluster-v1,10,36,54,46,598,2026-08-08T00:53:30.117667+00:00
704151,827064,Arnaut Danjuma,,LaLiga,2025/2026,8,77559,704151:8:77559,cluster-v1,13,46,41,59,476,2026-08-08T00:53:32.440695+00:00
1344677,1170693,Mateo Joseph,,LaLiga,2025/2026,8,77559,1344677:8:77559,cluster-v1,9,46,45,55,443,2026-08-08T00:53:34.430305+00:00
971790,960006,Lucien Agoumé,,LaLiga,2025/2026,8,77559,971790:8:77559,cluster-v1,3,24,73,27,1200,2026-08-08T00:53:38.538569+00:00
1254218,1120669,Hugo Sotelo,,LaLiga,2025/2026,8,77559,1254218:8:77559,cluster-v1,0,21,79,21,729,2026-08-08T00:53:40.493158+00:00
845998,855832,Antonio Blanco,,LaLiga,2025/2026,8,77559,845998:8:77559,cluster-v1,0,20,80,20,1545,2026-08-08T00:53:42.795999+00:00
39591,35612,Axel Witsel,,LaLiga,2025/2026,8,77559,39591:8:77559,cluster-v1,1,20,79,21,1132,2026-08-08T00:53:45.025112+00:00
1338192,1142588,Pablo Barrios,,LaLiga,2025/2026,8,77559,1338192:8:77559,cluster-v1,3,34,63,37,1014,2026-08-08T00:53:47.020358+00:00
571615,588566,Unai López,,LaLiga,2025/2026,8,77559,571615:8:77559,cluster-v1,0,17,83,17,870,2026-08-08T00:53:49.079309+00:00
637756,794937,Carles Aleñá,,LaLiga,2025/2026,8,77559,637756:8:77559,cluster-v1,2,38,60,40,922,2026-08-08T00:53:51.175292+00:00
623982,808955,Josan,,LaLiga,2025/2026,8,77559,623982:8:77559,cluster-v1,4,64,32,68,231,2026-08-08T00:53:53.063304+00:00
359191,255999,Omar Mascarell,,LaLiga,2025/2026,8,77559,359191:8:77559,cluster-v1,0,9,91,9,739,2026-08-08T00:53:57.107915+00:00
1359911,1398526,Miguel Román,,LaLiga,2025/2026,8,77559,1359911:8:77559,cluster-v1,0,15,85,15,575,2026-08-08T00:53:59.053124+00:00
971787,942836,Haissem Hassan,,LaLiga,2025/2026,8,77559,971787:8:77559,cluster-v1,8,47,45,55,715,2026-08-08T00:54:01.196739+00:00
1315711,1129401,Nelson Deossa,,LaLiga,2025/2026,8,77559,1315711:8:77559,cluster-v1,0,41,59,41,294,2026-08-08T00:54:03.214986+00:00
1326043,1391616,Joel Roca,,LaLiga,2025/2026,8,77559,1326043:8:77559,cluster-v1,14,51,35,65,573,2026-08-08T00:54:05.181501+00:00
